position,title,link,product_link,product_id,serpapi_product_api,source,price,extracted_price,rating,reviews,extensions,badge,thumbnail,tag,delivery,old_price,extracted_old_price,second_hand_condition,Query_List,Query,Proxy_rating,Proxy_reviews,Discount,Promo_1,Promo_2,Proxy_store,Proxy_seller_1,Proxy_seller_2,Proxy_seller_3,Proxy_seller_4,Proxy_seller_5,Proxy_seller_6,Proxy_seller_7,number_of_comparisons,comparison_link,serpapi_product_api_comparisons,store_rating,store_reviews
14,Old Navy Women's Pullover Hoodie - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=723207052&vid=1&tid=onns000009,https://www.google.com/shopping/product/13967192327043489026?gl=us,13967192327043489026,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13967192327043489026,Old Navy,,29.0,4.8,13.0,"['$7.99 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRk0nORliHTPGAwK6qPxHLBJjAxJz2hgbKxuSn0x9_yxF2tgjzpgWms3sZOAwcQPqDTqiEwfCnDZ1wlgcX1_TCgs7d1SXqnkCtrhF-V_mf3&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.8,13.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
15,Old Navy Men's Xl Gray Heather Fleece Hoodie,https://www.ebay.com/itm/374907013356?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoqHid_-EMCx0pCsYkG7xIGEL-ZFwD3GsLAp398wJyevNTcp25lrWZk&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:13195647917173559093,13195647917173559093,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13195647917173559093,eBay - jayjoehall8wmk,,22.99,,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRDsv1XFGr3qBhUBpVR64nB3o8T9n9zaj9NY3DY_GcSZefW_P21YaJ9fk2lvmfY0wIvgUbw2EdrF-aPJWGDI8oC74-j7cGGcF4mrXyUa6w&usqp=CAE,,"Free delivery by Mon, Oct 9",,,,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,1,0,0,0,0,0,1,0,,,,,
16,Old Navy Men's Hoodie - Grey - M,https://www.depop.com/products/glendaherrera1-new-dynamic-fleece-full-zip-hoodie/?srsltid=AfmBOooyTV1NW08m-kVuz5XWGwPwTQtElcPijpADm8HVIkYL8A3F3tjGHYI,https://www.google.com/shopping/product/6738021176292193141?gl=us,6738021176292193141,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6738021176292193141,Depop,,23.75,,,['SALE'],,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRLDZ-D-0dSRNPjPTkKd-BkXCcJCtItznSK1xf3RQTZwXnfKVmcVhDVpf4FRW0WdyJmXRVuvllGhea4iwQ9F2e7-ybJ5i9nPiGI5PGYav0&usqp=CAE,SALE,$7.99 delivery,,25.0,,old_q,old navy hoodies,4.762962962962963,535.074074074074,-1.25,0,1,0,0,0,0,0,0,0,0,,,,,
17,"Old Navy Hoodie ‘Grey’ Size L, Men's",https://www.grailed.com/listings/44397044-old-navy-x-vintage-vintage-old-navy-hoodie-%E2%80%98grey--size-l?utm_source=google&utm_medium=cpc&utm_campaign=googleshopping&utm_term=sem_nonbranded&utm_content=%20%7C%20sweatshirts_hoodies&srsltid=AfmBOorjhYG-g-psta9KpiFH1l7gYWgL8fuVfkvMrY9Md32ER7x0iFyLtGQ,https://www.google.com/shopping/product/15596659947222927092?gl=us,15596659947222927092,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15596659947222927092,Grailed,,28.0,,,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSCq8XPTkUf92jh5of8WZRxLaGiDFxiO27YIN4QZr1RSgJZ3O4s5j2KBY51IFklFcbz2LxK1hkZqc91ArJw9PZapC3ADLmqlv1nirFWvyU&usqp=CAE,SALE,$9.00 delivery,,38.0,,old_q,old navy hoodies,4.762962962962963,535.074074074074,-10.0,0,1,1,0,0,0,0,0,0,0,,,,4.6,84.0
18,Old Navy Dynamic Fleece Hoodie - New Men | Color: White | Size: S,https://www.mercari.com/us/item/m21121313288/?com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:15760564940349982038,15760564940349982038,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=15760564940349982038,Mercari,,12.0,,,['SALE'],,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSn9Aq9-mAlvuHYQuSvWmNk1zn9i3FQtO1za89cq8UgHBmNOhdToDftKUdnISWEC_DaxPYmjY2nXNUgpDTsct9NKNKfV2ar2R9JXGIO_zR1&usqp=CAE,SALE,$9.50 delivery,,15.0,,old_q,old navy hoodies,4.762962962962963,535.074074074074,-3.0,0,1,0,0,0,0,0,0,0,0,,,,,
19,"Old Navy Tops | Old Navy Dark Grey Lightweight Hooded Sweatshirt, Size L | Color ...",https://poshmark.com/listing/Old-Navy-dark-grey-lightweight-hooded-sweatshirt-size-L-64480f09acf46244707d9abd?srsltid=AfmBOopoD5G0v4tt-D-qc_QCr9AY7pvaz8YuGJnHukwEULqOrLJjynPFuOE#utm_source=gdm_unpaid,https://www.google.com/shopping/product/3110029942205192549?gl=us,3110029942205192549,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=3110029942205192549,Poshmark,,6.0,,,['SALE'],,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS998PCDB-6-47voFS31znCu31fUAJgafUMTn13iaXJJWpN2HXZSe95eHR946tPZn3BD4YPu3XW3mkJxKdFHH8X5AAzUJGus-JsESphWma4&usqp=CAE,SALE,"Delivery by Mon, Oct 9",,12.0,used,old_q,old navy hoodies,4.762962962962963,535.074074074074,-6.0,0,1,0,0,0,0,0,0,0,0,,,,,
20,Old Navy Men's Charcoal Grey Dynamic Fleece Hoodie - Sample,https://www.merchology.com/products/33721-old-navy-charcoal-fleece?variant=40021580021850&gshopping=true&srsltid=AfmBOoqYDBvO6h8xJql3QE8a7XqkruP5WWCKlGbB2Q6Qnh7B-6EjXji3E5Y,https://www.google.com/shopping/product/13553082988232683809?gl=us,13553082988232683809,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13553082988232683809,Merchology,,41.99,4.7,79.0,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQllwrFQdLeAnfsIwaC6oInNYcUqSra2DWwgxBqRLxXUsAQCQ5PdA7gzayoVXD90XFwm8wKfHLbgTSGicnFkKamD1Bv5P5EUUecXjVWTYnyNy1-PaQa1eGc&usqp=CAE,,"Delivery by Wed, Oct 11",,,,old_q,old navy hoodies,4.7,79.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,4.5,121.0
21,Old Navy Men's Hoodie - Navy - M,https://www.depop.com/products/stoneblindlove-old-navy-fleece-hoodiepullover-early/?srsltid=AfmBOorjkjw-SPouR6fx5tiMecZZCB_RQiLIafoUFcc4mhbntwZu2FtnQtQ,https://www.google.com/shopping/product/17507106517397365437?gl=us,17507106517397365437,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17507106517397365437,Depop,,16.2,,,['SALE'],,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR2Q3yooAlDa6uciKWMStUD7ibBEDby6Wf7_mQuH5wKLA1JU32XN8xoYAYubyhfg2LCPdylcTymQR3muqpe4KVcUm9r6nkE0x5WFmTBd8eg&usqp=CAE,SALE,$7.99 delivery,,18.0,used,old_q,old navy hoodies,4.762962962962963,535.074074074074,-1.8000000000000007,0,1,0,0,0,0,0,0,0,0,,,,,
22,Old Navy Men's Fleece Pullover Hoodie Small Black Sweatshirt,https://www.ebay.com/itm/266239832877?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoo5m_DcW4o25XOYLiAVUzZVbkfd6kvVPrVBsFShY298OQ6a_CVZ3nM&com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:8786724917939105627,8786724917939105627,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8786724917939105627,eBay,,12.99,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR8ZpzGdi1Ik6sHdlY9nl84wmDQoiYhzMphfu82i0KjtN3XDCC1jynFX5jfstOzp1TtyfWrzqQ5QMI8jBe27LDd5h2QnlEp31L1lrRtcXU&usqp=CAE,,"Delivery by Mon, Oct 9",,,,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,0,0,0,0,0,0,1,0,,,,,
23,Old Navy Jackets & Coats | New Old Navy Mens Hoodie S Nwt | Color: Cream | Size ...,https://poshmark.com/listing/New-Old-Navy-Mens-Hoodie-S-59-NWT-606a77eb8da5c9a5d18717b9?srsltid=AfmBOop9dkoIkJXUr24kaKyMspcr6FRk5LqjTUT9jhl-e4eHJ6bRvmVjDkY#utm_source=gdm_unpaid,https://www.google.com/shopping/product/12804661035791017095?gl=us,12804661035791017095,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=12804661035791017095,Poshmark,,30.0,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTCWj9w0DLWovhiUTICB8FnlgU_Dayq9L4MNFEHAfsMtsF8IgQ0Stm356ng8RBIOPTkafUIO0gV4G2wmWvmfBFtc1lRCgZIBJhwCfWukG8&usqp=CAE,,"Delivery by Fri, Oct 6",,,,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,0,0,0,0,0,0,0,0,,,,,
24,Old Navy Cinch Neck Fleece Hoodie Size Medium Women's Grey Pullover Sweatshirt,https://www.kidizen.com/items/12962751,https://www.google.com/shopping/product/8915691203261079122?gl=us,8915691203261079122,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8915691203261079122,Kidizen,,12.99,,,,,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTVRWR63OPA32J0poXqgbxIxfeJ2DyjnelhGNCyZAgktT7b3a7zhMCnoPzVrO8OPlq8Vpvc1JE2jM4xuIy3Hjdulyr0uidfAo6NXGU0f5m6r-QsKY_jNnkl&usqp=CAE,,Free delivery,,,used,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,0,0,0,0,0,0,0,0,2,"https://www.google.com/shopping/product/8915691203261079122/offers?q=old+navy+hoodies&prds=eto:4274742314364322001_0,pid:5202016578045136421&sa=X&ved=0ahUKEwiA_r_ciNaBAxW9k2oFHd6mAecQ3q4ECP0R",https://serpapi.com/search.json?engine=google_product&filter=eto%3A4274742314364322001_0%2Cpid%3A5202016578045136421&offers=1&product_id=8915691203261079122&sa=X&ved=0ahUKEwiA_r_ciNaBAxW9k2oFHd6mAecQ3q4ECP0R,,
25,Old Navy gender-neutral Licensed Pop-Culture Pullover Hoodie - Blue - Size S,https://oldnavy.gap.com/browse/product.do?pid=613462252&vid=1&tid=onns000009,https://www.google.com/shopping/product/47588494945589772?gl=us,47588494945589772,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=47588494945589772,Old Navy,,16.97,4.8,1771.0,['SALE'],Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSuVucfj-ee_HBJ4LwfWC43Ne7U3q7w7FVziSCkwF2PxFFwpNxKd6XK_aOcVFXMwUHk1YpjKSv88ZRaCa0HaEN-9nLCCgr64fS2u8MkHXllseZGCQCpTS7s&usqp=CAE,SALE,"Delivery by Mon, Oct 9",,34.99,,old_q,old navy hoodies,4.8,1771.0,-18.020000000000003,0,1,1,0,0,1,0,0,0,0,,,,,
26,Old Navy Hoodie - Men | Color: Beige | Size: M,https://www.mercari.com/us/item/m21661333490/?com_cvv=d30042528f072ba8a22b19c81250437cd47a2f30330f0ed03551c4efdaf3409e,https://www.google.com/shopping/product/1?gl=us&prds=pid:13830608607566984273,13830608607566984273,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=13830608607566984273,Mercari,,10.0,,,['SALE'],,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRUt2PRLvsOhv8dp5r0BFjgAKeXoxph_MjLRNZec1hI1SWEkhSJh9QQJcwZWjAH9VQnZz6DZOY24fZXvGsqBT1BoIehQp_Kvl4sYEnJyyg&usqp=CAE,SALE,$12.30 delivery,,15.0,used,old_q,old navy hoodies,4.762962962962963,535.074074074074,-5.0,0,1,0,0,0,0,0,0,0,0,,,,,
27,Old Navy Men's Classic Pullover Hoodie - - Size XXL,https://oldnavy.gap.com/browse/product.do?pid=204413002&vid=1&tid=onns000009,https://www.google.com/shopping/product/11317875721022368404?gl=us,11317875721022368404,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=11317875721022368404,Old Navy,,30.0,4.8,2028.0,['SALE'],Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQgQaJf7JuvQixy9l-wvfQAD2ElfY5Ort3TrlglTHdM2wngfTJVLtUWiLxfSPU69AB-8W8Ofaz7GCwQIGj__lJfKaBFCsQCL0_ebavOlfI&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,34.99,,old_q,old navy hoodies,4.8,2028.0,-4.990000000000002,0,1,1,0,0,1,0,0,0,0,,,,,
28,Men’s Medium Old Navy Heather Gray Knit Drawstring Hoodie Basic,https://www.ebay.com/itm/314754886904?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOorEOdH8a8Cs-qP1ZnpyLt4dx7jEeICnQzTfUFkKrSh4Y2CCnZAWO9A,https://www.google.com/shopping/product/1?gl=us&prds=pid:6725330504133893809,6725330504133893809,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6725330504133893809,eBay - tifhar4528,,14.95,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTtEn7rig7mqzjCNCTqqNyWAf8lxAAoFmDeBoGSZRKDHKhv_Y8lHaO-VioJmXQhstZwzIrgDMDLL8Z-f6cdp4TYVDculBKppqbX3LCNhPFX&usqp=CAE,,"Delivery by Tue, Oct 10",,,used,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,0,0,0,0,0,0,1,0,,,,,
29,Old Navy Women's Oversized Fleece Hoodie - - Tall Size M,https://oldnavy.gap.com/browse/product.do?pid=801840012&vid=2&tid=onns000009,https://www.google.com/shopping/product/17404338328517320073?gl=us,17404338328517320073,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17404338328517320073,Old Navy,,39.99,,,,Top Quality Store,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSQVL9eMbsF7LGtt6M0P1Bq6OBF2v7b7qPRGD_krDrpfNmmd6oUsKbw3klXR6JIUoto3_AXEZ5nO3Nkv05kTsEkBOzD_oegB5ifSKE4BCI&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
30,"Old Navy Hoodie in Brown, Men's (Size XL)",https://www.grailed.com/listings/48556351-old-navy-x-vintage-vintage-old-navy-hoodie?utm_source=google&utm_medium=cpc&utm_campaign=googleshopping&utm_term=sem_nonbranded&utm_content=%20%7C%20sweatshirts_hoodies&srsltid=AfmBOooj0Pepp5bNNBkes-uzH0srk5o_7frXHq8GWgzWXdhAN6Too-BCRTE,https://www.google.com/shopping/product/10446491295274078605?gl=us,10446491295274078605,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10446491295274078605,Grailed,,66.0,,,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRnddo1MdMU2I3xxAFouZW7BmdD4uKycVw8dNW6IOS3lPBfQYDfhSS45b3GJtAXMDG4Njh_N5b2yMQEZpKHirKkRR0MhPC_1Gqkjw1228M&usqp=CAE,,$15.00 delivery,,,used,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,1,0,0,0,0,0,0,0,,,,4.6,84.0
31,Old Navy Women's Oversized Fleece Logo Graphic Hoodie - - Size M,https://oldnavy.gap.com/browse/product.do?pid=546732032&vid=1&tid=onns000009,https://www.google.com/shopping/product/6555008887058884590?gl=us,6555008887058884590,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=6555008887058884590,Old Navy,,25.47,4.5,195.0,"['$13.50 below typical', 'LOW PRICE']",Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTg3g8lfD-2Uq-wOR7R-CAVZMuMSFak6U9KzMF4oiuAedofLohpx46BOtqnfeooV31XoTfLtvtUUBRcIkC4rjmqUgeC-3BWnF9uWFIg0EF9&usqp=CAE,LOW PRICE,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.5,195.0,0.0,1,0,1,0,0,1,0,0,0,0,,,,,
32,Old Navy Women's Slouchy French-Terry Tunic Hoodie - - Size M,https://oldnavy.gap.com/browse/product.do?pid=537523002&vid=1&tid=onns000009,https://www.google.com/shopping/product/7701688932526156304?gl=us,7701688932526156304,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7701688932526156304,Old Navy,,28.97,4.7,464.0,['SALE'],Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQUAP-jvq04_KDxBUJs-rb3MNUjw1ebJUEwsamtmm1L8WGm9g5l5ZsfvEZItV9JKFLJcDitirybqLTnnWJofl9PoGc2l2-Q2blNY2nCUg04&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,39.99,,old_q,old navy hoodies,4.7,464.0,-11.020000000000003,0,1,1,0,0,1,0,0,0,0,,,,,
33,Old Navy Women's Size Large Sweatshirt Hoodie Gray Zippered Kangaroo Pockets,https://www.bonanza.com/listings/Old-Navy-Women-s-Size-Large-Sweatshirt-Hoodie-Gray-Zippered-Kangaroo-Pockets/1517926766?goog_pla=1,https://www.google.com/shopping/product/2084024835316819835?gl=us,2084024835316819835,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=2084024835316819835,Bonanza - AAUniqueBoutique's booth,,16.18,,,,,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTdUmFu768cI_5ftlkFUaaYn3J04uTS-jtm7xN8aUjpPgXBf_HAM_VP3FzU1SUcsfRB5dmCUUZmHYsysZUrtiMq6XQzFlinJkM7D3P_bNY0vOOrphLxhG1N&usqp=CAE,,$6.50 delivery,,,used,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,0,0,0,0,0,0,0,0,3,"https://www.google.com/shopping/product/2084024835316819835/offers?q=old+navy+hoodies&prds=eto:16193638318911559349_0,pid:14258785108266043800&sa=X&ved=0ahUKEwiA_r_ciNaBAxW9k2oFHd6mAecQ3q4ECJsT",https://serpapi.com/search.json?engine=google_product&filter=eto%3A16193638318911559349_0%2Cpid%3A14258785108266043800&offers=1&product_id=2084024835316819835&sa=X&ved=0ahUKEwiA_r_ciNaBAxW9k2oFHd6mAecQ3q4ECJsT,,
34,Old Navy gender-neutral Logo Zip Hoodie - Blue - Size M,https://oldnavy.gap.com/browse/product.do?pid=738449122&vid=1&tid=onns000009,https://www.google.com/shopping/product/17931180379866292327?gl=us,17931180379866292327,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17931180379866292327,Old Navy,,24.99,4.9,536.0,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQTLadsg6C0YpLQn5PRm7zXzcmlBkHj_pxYzz_vXPwi8cRuiL5J54SE-AW0q5fDl_-bfPcyZIg2XjgLoq7wadphbVkx66mNsshBoRigz5m0yQMZQaBf8InA&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.9,536.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
35,Old Navy gender-neutral Zip Hoodie 2-Pack - Blue - Size M,https://oldnavy.gap.com/browse/product.do?pid=401778012&vid=1&tid=onns000009,https://www.google.com/shopping/product/7147716293362512061?gl=us,7147716293362512061,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=7147716293362512061,Old Navy,,49.99,4.8,93.0,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSA91bDwf-ZG0EUTf-SiG_L2-Igjx5P1EJXm2UgGvkju0pK8SV247PqW2dMtsoiX1yxgQolgpyzn8NkSePXX-wC7Hgwd1nG4HGWVzPbtHrmkmIwcn1h8NOQpg&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.8,93.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
36,Old Navy gender-neutral Pullover Hoodie - Beige - Size L,https://oldnavy.gap.com/browse/product.do?pid=717548012&vid=1&tid=onns000009,https://www.google.com/shopping/product/5658956048598402178?gl=us,5658956048598402178,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=5658956048598402178,Old Navy,,24.99,4.9,159.0,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR87LV5iqlYbVVImdLMEx43gDEB2sEFV-uWy1YoMOiKn6Eg6kdZ28REOD7NXz1tA27i5JgsB-5cqQdcjmlQpuk-VglDJB2DrTJhm9oigQFeDV0LxbQKgv7g3g&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.9,159.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
37,Old Navy Women's Oversized Full-Zip Hoodie - - Size S,https://oldnavy.gap.com/browse/product.do?pid=722842032&vid=1&tid=onns000009,https://www.google.com/shopping/product/17460770325456326383?gl=us,17460770325456326383,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=17460770325456326383,Old Navy,,39.99,4.6,339.0,,Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR5_OgthxCtfvr8IacdWrQAiu7hWytVtjaNokKKJfDJ1twQB-gNgpmkJxicEGvBdcRK6Kk2yXH-8Z2SjPK5pfjn1FJ4tecTGZ8X9BTdZLz1&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.6,339.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
38,Old Navy Unisex Adult Kangaroo Pocket Pullover Hoodie Eg7 Brown Medium,https://www.ebay.com/itm/295706432344?chn=ps&mkevt=1&mkcid=28&srsltid=AfmBOoowb_SRn5f4ABNTFCfGdswVpb9nc1GLyfQMfHM8Vk-UlZokYVjnBtQ,https://www.google.com/shopping/product/1?gl=us&prds=pid:10810184299030711491,10810184299030711491,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=10810184299030711491,eBay - madd-dealz,,22.49,,,,,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSyiVHfyjSHcYlYevrbmvIXZpIFQqfXWvAx3AJ4TCH6yffAH_rQqZiX2Op7qHct7qCZ98hdTlalxhijQxAs4Qg8wXJjCTPGLIIy5uwnbWozrGHi4WNzPreC&usqp=CAE,,Free delivery by Oct 6 & Free 30-day returns,,,,old_q,old navy hoodies,4.762962962962963,535.074074074074,0.0,0,0,0,0,0,0,0,0,1,0,,,,,
39,Old Navy Men's Slub-Knit Pullover Hoodie - - Size XL,https://oldnavy.gap.com/browse/product.do?pid=656271012&vid=1&tid=onns000009,https://www.google.com/shopping/product/8271049093497298071?gl=us,8271049093497298071,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=8271049093497298071,Old Navy,,30.97,4.7,80.0,['SALE'],Top Quality Store,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQraU30fFvq5lBa2P5YhmjDihg0MzHD8jYq6uDJiBPUcyoyRbEXwoFtmW5v2JFPcxd1pL0-1bXeLKDXwGVsp3w_3Ds1Mf1tZ8McEqzcspXZ&usqp=CAE,SALE,"Delivery by Mon, Oct 9 · Free 30-day returns",,34.99,,old_q,old navy hoodies,4.7,80.0,-4.020000000000003,0,1,1,0,0,1,0,0,0,0,,,,,
40,Old Navy Men's Pullover Hoodie - Beige - Size S,https://oldnavy.gap.com/browse/product.do?pid=710412232&vid=1&tid=onns000009,https://www.google.com/shopping/product/59921281979202310?gl=us,59921281979202310,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=59921281979202310,Old Navy,,39.99,4.8,2390.0,,Top Quality Store,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRc8Omqsz3AZYcdCZZhF-Ox6Ix3qAz2GAVeEti33B_fx_H7dEgd0L5tQX_LUpYN6sKwi7S6wWI_VFJv7JtBY30fCJYYVExT2oSfFA8ctwI&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.8,2390.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
41,Old Navy gender-neutral Pullover Hoodie - Gray - Size M,https://oldnavy.gap.com/browse/product.do?pid=717548042&vid=1&tid=onns000009,https://www.google.com/shopping/product/12876085039674737315?gl=us,12876085039674737315,https://serpapi.com/search.json?device=desktop&engine=google_product&gl=us&google_domain=google.com&hl=en&location=United+States&product_id=12876085039674737315,Old Navy,,24.99,4.8,212.0,,Top Quality Store,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQs8TttKIAj1DQxBB1y_z2z3VfUt-r-vMAzhZZahJMK6wKgM8eQ6GS0rMMXalDByiQyJipTPw-e9XxGwFa_et-w9VPZW4tD4Lm1aUrTpfkH6NSGB_e70svFUw&usqp=CAE,,"Delivery by Mon, Oct 9 · Free 30-day returns",,,,old_q,old navy hoodies,4.8,212.0,0.0,0,0,1,0,0,1,0,0,0,0,,,,,
